"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0038202","TORC1 signaling","38/3836","113/18986",0.336283185840708,1.66440890677051,3.56444962302736,0.000564323447585905,0.00659808231296173,0.00498583981423422,"C9orf72/CSNK1A1/CUL3/EP300/FLCN/FNIP2/GPR155/LAMTOR2/LAMTOR3/LAMTOR4/LAMTOR5/MIOS/MTOR/NLK/NPRL2/OGT/PIH1D1/PPDPF/PRKACB/RBX1/RHEB/RPS6KA2/RPS6KA5/RRAGA/RRAGB/RRAGC/SAR1A/SEH1L/SIK3/STAMBPL1/STK11/SZT2/TBK1/UBE2N/UBE2W/UBE3A/USP4/YWHAZ",38
"GO:0006891","intra-Golgi vesicle-mediated transport","16/3836","35/18986",0.457142857142857,2.2625949649933,3.76201300933263,0.000583629945599436,0.00681117762438453,0.00514686525125117,"COG1/COG3/COG5/COG6/COPG1/COPZ1/CUX1/GABARAPL2/GOLGA5/NAPA/NAPG/NSF/RAB6B/TRAPPC10/TRAPPC3/VTI1A",16
"GO:0031032","actomyosin structure organization","64/3836","216/18986",0.296296296296296,1.46649673656973,3.4696177647311,0.000590891226621001,0.00688317284688641,0.00520126842928964,"ABL1/ACTN2/AKAP13/ALMS1/ANLN/ARHGEF10/ARHGEF10L/ARRB1/BAG4/CCDC88A/CDC42/CDC42BPA/CFL2/CFLAR/CLASP2/CSRP1/CSRP2/CUL3/DLC1/ECT2/EPB41/EPB41L1/EPB41L3/EPB41L4B/FERMT2/FHOD3/ITGB1/ITGB1BP1/ITGB5/LDB3/LPAR1/MET/MKKS/MTOR/MYBPC1/MYH10/MYH11/PAK1/PDCD6IP/PDGFRA/PDLIM1/PFN2/PHACTR1/PPFIA1/PPM1E/PRKAR1A/PXN/RAC1/RAPGEF3/RGCC/RHPN2/ROCK1/S1PR1/SORBS1/STMN1/TGFBR1/TJP1/TMEFF2/TMOD1/TPM1/TTC8/WASF2/WDR1/ZEB2",64
"GO:0015807","L-amino acid transport","35/3836","102/18986",0.343137254901961,1.69833261771862,3.5583912783712,0.000602234897642833,0.00700236960321981,0.00529133943860202,"ABCC8/ARL6IP5/ATP1A2/DTNBP1/GRM1/ITGB1/KCNJ10/RGS2/RGS4/SERINC3/SERINC5/SLC11A1/SLC17A6/SLC17A7/SLC1A1/SLC1A2/SLC1A3/SLC1A4/SLC1A6/SLC25A12/SLC25A18/SLC25A26/SLC25A29/SLC32A1/SLC38A1/SLC38A2/SLC3A1/SLC6A15/SLC6A17/SLC7A1/SLC7A11/SLC7A2/SLC7A5/STXBP1/TTYH2",35
"GO:0051224","negative regulation of protein transport","40/3836","121/18986",0.330578512396694,1.63617404493317,3.53247022950449,0.000605522969899699,0.00702763491032763,0.00531043116376125,"ABCC8/ACVR1C/ADTRP/ANGPT1/CABP1/CD200/CDK5/CHP1/CSK/ENY2/ERLEC1/ERP29/FKBP1B/FOXO1/FRMD4A/GNAO1/HADH/HMGCR/JAGN1/KCNB1/KLF7/LYPLA1/MIDN/NDFIP1/NDFIP2/NEO1/PARK7/PKIA/PPP3CA/RAB11FIP3/REST/RHBDF1/SERGEF/SNX3/SUMO1/SVIP/SYT4/SYTL4/TXN/VSNL1",40
"GO:0000302","response to reactive oxygen species","60/3836","200/18986",0.3,1.48482794577685,3.46835679226876,0.000609507335158912,0.00703992536677766,0.00531971844515561,"ABL1/AGAP3/AXL/BCL2/BMP7/CAMKK2/CAT/COL1A1/COL6A1/CYP1B1/DDR2/ECT2/FKBP1B/FOS/FYN/GLRX2/GPR37L1/HBB/HGF/HMOX1/KDM6B/KLF2/KLF4/LRRK2/MAP2K4/MAP3K5/MAPK8/MAPK9/MAPT/MET/MPV17/NET1/NQO1/PARK7/PCGF2/PDCD10/PDGFRA/PINK1/PRDX1/PRDX2/PRDX3/PRDX5/PTPRK/PTPRN/PXN/RELA/RHOB/ROMO1/SETX/SIRPA/SLC8A1/SOD1/STAT1/TNFAIP3/TPM1/TRAP1/TXN/TXNIP/UBE3A/ZNF277",60
"GO:0051932","synaptic transmission, GABAergic","24/3836","62/18986",0.387096774193548,1.91590702680884,3.63478769839444,0.000609737074331964,0.00703992536677766,0.00531971844515561,"ALDH5A1/CA2/CLCN3/CNR1/GABBR1/GABBR2/GABRA1/GABRA2/GABRA4/GABRA5/GABRB2/GABRB3/GABRD/GABRG1/GABRG2/NALCN/NRXN1/PLCL2/PRKCE/SLC38A1/SLITRK3/STXBP1/USP46/ZDHHC3",24
"GO:0006085","acetyl-CoA biosynthetic process","11/3836","20/18986",0.55,2.72218456725756,3.87744013585357,0.000612958939120853,0.00703992536677766,0.00531971844515561,"ACAT1/ACSS1/DIP2A/DLD/MPC2/PDHA1/PDHB/PDK1/PDK3/PDK4/TPK1",11
"GO:2000434","regulation of protein neddylation","11/3836","20/18986",0.55,2.72218456725756,3.87744013585357,0.000612958939120853,0.00703992536677766,0.00531971844515561,"COPS2/COPS3/COPS4/COPS5/COPS6/COPS7A/COPS8/DCUN1D4/DCUN1D5/EPAS1/GPS1",11
"GO:0051494","negative regulation of cytoskeleton organization","52/3836","168/18986",0.30952380952381,1.53196534088088,3.48489365715675,0.000616383283583042,0.00703992536677766,0.00531971844515561,"ADD1/ADD2/ADD3/ARHGEF2/CAPZA2/CLASP2/CLIP3/CORO1A/DLC1/EPS8/FGF13/GAS2L1/GSN/HIP1R/KANK1/KANK2/KAT2B/KATNB1/LIMA1/MAP1B/MAP2/MET/MID1/MID1IP1/MKKS/MYADM/NAV3/NPM1/PFN2/PPFIA1/RHPN2/S1PR1/SCIN/SLIT2/SNCA/SPTAN1/SPTBN1/STMN1/STMN2/SVIL/SWAP70/TAOK1/TJP1/TMEFF2/TMOD1/TMSB10/TRIM37/TRIOBP/TTBK2/TWF1/WASF2/WDR47",52
"GO:0061572","actin filament bundle organization","52/3836","168/18986",0.30952380952381,1.53196534088088,3.48489365715675,0.000616383283583042,0.00703992536677766,0.00531971844515561,"ABL1/ADD1/ADD2/AIF1L/ALMS1/ARHGEF10/ARHGEF10L/ARRB1/BAG4/BLOC1S6/CALD1/CCDC88A/CDC42/CLASP2/CUL3/CX3CL1/DLC1/EPS8/FAM107A/FERMT2/HSP90B1/ITGB1BP1/ITGB5/LIMA1/LPAR1/MARCKS/MET/MKKS/MTOR/PAK1/PDLIM1/PFN2/PHACTR1/PPFIA1/PPM1E/PXN/RAC1/RAPGEF3/RGCC/RHPN2/ROCK1/S1PR1/SORBS1/STMN1/SWAP70/TGFBR1/TJP1/TMEFF2/TPM1/TTC8/WASF2/ZEB2",52
"GO:0019362","pyridine nucleotide metabolic process","53/3836","172/18986",0.308139534883721,1.52511397531343,3.48109210172541,0.000618363271242129,0.00703992536677766,0.00531971844515561,"ACACB/ALDOA/ALDOC/BPGM/COL6A1/DDIT4/EIF6/ENO2/EP300/FLCN/FOXK2/GAPDH/GPD1L/HDAC4/HK1/HTR2A/IGF1/KAT2B/KCNAB2/LDHA/LDHB/LIPA/MDH1/MDH2/MTOR/NADK2/NAMPT/NMNAT2/NNT/NQO1/NUPR1/OGT/P2RX7/PARP10/PARP9/PFKFB3/PFKM/PFKP/PGD/PGK1/PKM/PPARA/PPP2CA/PRDX5/PRPS2/SLC4A4/STAT3/TALDO1/TPI1/UCHL1/VCP/ZBTB20/ZBTB7A",53
"GO:0046496","nicotinamide nucleotide metabolic process","53/3836","172/18986",0.308139534883721,1.52511397531343,3.48109210172541,0.000618363271242129,0.00703992536677766,0.00531971844515561,"ACACB/ALDOA/ALDOC/BPGM/COL6A1/DDIT4/EIF6/ENO2/EP300/FLCN/FOXK2/GAPDH/GPD1L/HDAC4/HK1/HTR2A/IGF1/KAT2B/KCNAB2/LDHA/LDHB/LIPA/MDH1/MDH2/MTOR/NADK2/NAMPT/NMNAT2/NNT/NQO1/NUPR1/OGT/P2RX7/PARP10/PARP9/PFKFB3/PFKM/PFKP/PGD/PGK1/PKM/PPARA/PPP2CA/PRDX5/PRPS2/SLC4A4/STAT3/TALDO1/TPI1/UCHL1/VCP/ZBTB20/ZBTB7A",53
"GO:0051170","import into nucleus","53/3836","172/18986",0.308139534883721,1.52511397531343,3.48109210172541,0.000618363271242129,0.00703992536677766,0.00531971844515561,"AKIRIN2/ANGPT1/APPL1/BAG3/CABP1/CDAN1/CHP1/CSE1L/DMAP1/DRD1/ECT2/EFCAB7/EIF4ENIF1/ELAVL1/EP300/FGF9/GLI3/HCLS1/IPO5/IPO7/KCNQ3/KPNA2/KPNA3/KPNA6/KPNB1/LMNA/LRRK2/MED1/NFKBIA/NOTCH1/NUP107/NUP133/NUP50/NUP85/NUP93/PHB2/PKIA/PPP3CA/PPP3R1/PRICKLE1/PTTG1IP/RAN/RANBP2/RPAIN/SPG11/SQSTM1/STAT3/SUMO1/TNPO1/TNPO2/TXNIP/XBP1/ZIC1",53
"GO:0010644","cell communication by electrical coupling","15/3836","32/18986",0.46875,2.32004366527633,3.76054796086651,0.000621264875976252,0.00703992536677766,0.00531971844515561,"ANK3/ASPH/ATP1A1/ATP1A2/ATP1B1/ATP1B2/CALM1/CAMK2D/CAV1/GJA1/GJB6/KCNA1/PDE4D/RYR2/SLC8A1",15
"GO:0090313","regulation of protein targeting to membrane","15/3836","32/18986",0.46875,2.32004366527633,3.76054796086651,0.000621264875976252,0.00703992536677766,0.00531971844515561,"ANK3/C2CD5/CDK5/CDK5R1/CHP1/FYN/HPCA/ITGB1BP1/ITGB2/KCNB1/MTCL1/MYO1C/PRNP/SLC1A1/STOM",15
"GO:0099022","vesicle tethering","15/3836","32/18986",0.46875,2.32004366527633,3.76054796086651,0.000621264875976252,0.00703992536677766,0.00531971844515561,"EXOC1/EXOC2/EXOC3/EXOC6/EXOC6B/EXOC7/EXOC8/STARD3NL/TRAPPC10/TRAPPC12/TRAPPC2L/TRAPPC3/TRAPPC5/TRAPPC6B/WDR11",15
"GO:0072497","mesenchymal stem cell differentiation","8/3836","12/18986",0.666666666666667,3.29961765728189,4.00963733442474,0.000622221267739631,0.00703992536677766,0.00531971844515561,"CTNNB1/GSK3B/PDGFRA/REST/SLC4A11/SOX5/SOX6/SOX9",8
"GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","8/3836","12/18986",0.666666666666667,3.29961765728189,4.00963733442474,0.000622221267739631,0.00703992536677766,0.00531971844515561,"CNOT7/CPEB3/DHX36/TNRC6B/TOB1/ZFP36/ZFP36L1/ZFP36L2",8
"GO:1903305","regulation of regulated secretory pathway","41/3836","125/18986",0.328,1.62341188738269,3.51873055151027,0.000623482202042081,0.0070415498875792,0.00532094601403202,"ATP2A2/CACNB4/CD84/CDK5/CDK5R2/CSPG5/DOC2A/DTNBP1/DVL1/FBXO45/FGR/FOXF1/GATA2/IL13RA2/ITGB2/KCNB1/LRRK2/NOTCH1/PFN2/PPFIA2/PREPL/PRKCB/PRKCG/RAB15/RAP1A/REST/RIMS1/RPH3A/SCAMP5/SLC4A8/SNX4/STX1A/STXBP1/SV2B/SYN1/SYT1/SYT13/SYT4/SYT5/VAMP7/VAMP8",41
"GO:0045685","regulation of glial cell differentiation","29/3836","80/18986",0.3625,1.79416710114703,3.58175060132715,0.000628674582315891,0.00708749055054516,0.00535566106844382,"BIN1/CTNNB1/CXCR4/DAAM2/DAB1/DICER1/DLX1/EPHA4/GPR37L1/HDAC1/HES1/ID2/ID4/IL6ST/MTOR/MYRF/NKX2-2/NOTCH1/NR2E1/PRMT5/PTN/PTPRZ1/QKI/RELA/RHEB/SERPINE2/TLR2/WDR1/ZNF365",29
"GO:0002183","cytoplasmic translational initiation","19/3836","45/18986",0.422222222222222,2.08975784961186,3.68275726036843,0.000632516082550049,0.00710537674194369,0.00536917676603138,"DENR/DHX29/EIF2B1/EIF2B3/EIF2S2/EIF3A/EIF3B/EIF3D/EIF3G/EIF3H/EIF3I/EIF3J/EIF3K/EIF3M/EIF5/MCTS1/MTOR/SLBP/YTHDF2",19
"GO:0010463","mesenchymal cell proliferation","19/3836","45/18986",0.422222222222222,2.08975784961186,3.68275726036843,0.000632516082550049,0.00710537674194369,0.00536917676603138,"ARHGAP5/BMP7/BMPR1A/CTNNB1/DCHS1/FGF9/FGFR1/FGFR2/FOXF1/IRS2/LMNA/MSX1/NFIB/PDGFA/PHF14/PRRX1/SOX9/STAT1/SYNE1",19
"GO:0006612","protein targeting to membrane","42/3836","129/18986",0.325581395348837,1.61144118146325,3.50631979824105,0.000639710924156302,0.00717341324561035,0.00542058853883332,"ANK3/AQP11/ARL6/ATG3/C2CD5/CDK5/CDK5R1/CHM/CHMP4B/CHP1/FYN/HPCA/ICMT/ITGB1BP1/ITGB2/KCNB1/MTCL1/MYO1C/NACA/PARD3/PRNP/SEC61A2/SEC61G/SEC62/SEC63/SGTB/SLC1A1/SRP54/SRP68/SRP72/SRPRB/STOM/TRAM1L1/YIF1B/ZDHHC14/ZDHHC17/ZDHHC2/ZDHHC21/ZDHHC23/ZDHHC3/ZDHHC4/ZDHHC6",42
"GO:1904862","inhibitory synapse assembly","14/3836","29/18986",0.482758620689655,2.38937830354896,3.76767115416519,0.000649337697461507,0.00726317729885196,0.00548841873089684,"CBLN4/CLSTN2/FGF13/GABRA1/GABRA2/GABRA4/GABRA5/GABRB2/GABRB3/GABRG1/GABRG2/LHFPL4/PLXNB1/SRGAP2",14
"GO:0042327","positive regulation of phosphorylation","126/3836","479/18986",0.263048016701461,1.30193682093169,3.36786058973328,0.000650020945184466,0.00726317729885196,0.00548841873089684,"ABI1/ABL1/ADCYAP1/ADTRP/AGAP2/AKTIP/ALS2/ANGPT1/ARHGEF2/ARRB1/BAG4/C3/CALM1/CAMK1/CAMKK2/CARTPT/CAV1/CCDC88A/CCND2/CD24/CDK2AP1/CHI3L1/CLIP3/COPS8/CSPG4/CX3CL1/CX3CR1/DDR2/DVL2/ECT2/EEF1A2/EFNA1/EFNA5/EGFR/EPHA4/ERBB4/ERP29/FBXW7/FERMT2/FGF1/FGF2/FGFR1/FGFR3/FLOT1/FLT1/FNIP2/FYN/FZD7/GPER1/GPNMB/GPRC5B/HAX1/HCLS1/HES1/HTR2A/IGF1/IL6R/ITGA6/ITGB1BP1/KITLG/LATS1/LIMK2/LMO4/LRP4/LRRK2/LTF/MAGED1/MAP2K1/MAP3K11/MAP3K13/MAP3K5/MAPK1/MAPRE3/MAPT/MMD/MNAT1/MTOR/NBN/NRG1/NTRK2/NTRK3/PAK1/PARK7/PARP9/PDCD10/PDGFA/PECAM1/PFN2/PIH1D1/PIN1/PINK1/PPIA/PPP2CA/PRNP/PSMD10/PTPRC/RAC1/RALB/RALBP1/RAP1A/RAP2C/RARRES2/RASSF2/RGCC/S100A12/SASH1/SLC8A2/SNCA/SRCIN1/STK11/SYAP1/TAOK3/TBK1/TFRC/TGFB2/TNFRSF10B/TNIK/TNK2/TPD52L1/TXN/UBE2K/XBP1/XRCC5/XRCC6/YES1/ZNF622",126
"GO:0032253","dense core granule localization","12/3836","23/18986",0.521739130434783,2.58230947091626,3.8206750876597,0.000652897283339351,0.007282404742663,0.00550294794564923,"CADPS/CADPS2/KIF1B/KIF1C/MAP2/PPFIA2/SNAP25/STXBP1/SYBU/SYT4/UNC13A/UNC13B",12
"GO:0060541","respiratory system development","66/3836","225/18986",0.293333333333333,1.45183176920403,3.43066502247837,0.000660188510667783,0.00733633312710258,0.00554369892047839,"ANXA2/ASCL1/ASS1/ASXL1/BASP1/BLOC1S6/BMPR1A/BMPR2/CDC42/CHI3L1/COL6A1/CRH/CTNNB1/EGFR/ELK1/EP300/EPAS1/FBXW7/FGF1/FGF2/FGF9/FGFR1/FGFR2/FOXF1/GLI3/HEG1/HES1/HIPK2/HOPX/IGFBP5/JMJD6/KLF2/LAMA5/LEF1/LIPA/MAP2K1/MAPK1/MSX1/NFIB/NKIRAS1/NOTCH1/PDGFA/PDGFRA/PHF14/PPP1CA/PPP3R1/PTGES3/RBP4/RPGRIP1L/RSPO2/RXFP1/SAV1/SKI/SLC7A11/SMAD2/SMCHD1/SOX9/SP3/THRA/THRB/TNC/TULP3/WDPCP/YAP1/YWHAZ/ZFPM2",66
"GO:0002053","positive regulation of mesenchymal cell proliferation","13/3836","26/18986",0.5,2.47471324296142,3.78628561345556,0.000662248393296533,0.00733633312710258,0.00554369892047839,"ARHGAP5/BMPR1A/CTNNB1/FGF9/FGFR1/FGFR2/FOXF1/IRS2/PDGFA/PRRX1/SOX9/STAT1/SYNE1",13
"GO:0032252","secretory granule localization","13/3836","26/18986",0.5,2.47471324296142,3.78628561345556,0.000662248393296533,0.00733633312710258,0.00554369892047839,"CADPS/CADPS2/KIF1B/KIF1C/MAP2/PPFIA2/SNAP25/STXBP1/SYBU/SYT4/UNC13A/UNC13B/USO1",13
"GO:0033044","regulation of chromosome organization","74/3836","258/18986",0.286821705426357,1.41960294557477,3.41460887237361,0.000664743565284685,0.00733633312710258,0.00554369892047839,"ACTB/ACTL6B/ANAPC5/ANAPC7/ATF7IP/ATF7IP2/ATR/ATRX/BRD7/BUB3/CCNB1/CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/CDC16/CDC23/CDC27/CTNNB1/CUL3/DHX36/DPF3/DUSP1/DYNC1LI1/ERCC1/IK/INO80D/KAT2B/KLF4/LCMT1/LMNA/MAD2L1BP/MAPK1/MAPT/MORC2/MPHOSPH8/NAT10/NBN/NCAPH2/NEK7/NSMCE1/NSMCE2/NUMA1/NVL/PARN/PCID2/PKIB/PNKP/PSMG2/PTGES3/RIOK2/RNF4/RUVBL2/SETMAR/SMARCA2/SMARCA4/SMARCC1/SMARCC2/SMARCE1/SMC5/SUB1/TERF2IP/TFPT/TRAPPC12/TRIP13/UCHL5/XRCC5/YLPM1/YY1/ZNF207/ZWILCH/ZWINT",74
"GO:0033674","positive regulation of kinase activity","74/3836","258/18986",0.286821705426357,1.41960294557477,3.41460887237361,0.000664743565284685,0.00733633312710258,0.00554369892047839,"ABI1/ABL1/ADCYAP1/AGAP2/ALS2/ANGPT1/CALM1/CAMK1/CARTPT/CCDC88A/CCND2/CD24/CHI3L1/COPS8/DDR2/DVL2/ECT2/EEF1A2/EFNA1/EGFR/EPHA4/ERP29/FBXW7/FERMT2/FGF1/FGF2/FGFR1/FLT1/GPRC5B/IGF1/ITGB1BP1/LMO4/LRRK2/LTF/MAGED1/MAP2K1/MAP3K11/MAP3K13/MAP3K5/MAPRE3/MAPT/MMD/MNAT1/NBN/NRG1/NTRK3/PAK1/PDCD10/PDGFA/PIH1D1/PINK1/PPIA/PPP2CA/PRNP/PSMD10/PTPRC/RALB/RAP1A/RASSF2/RGCC/S100A12/SASH1/SLC8A2/SNCA/SRCIN1/STK11/SYAP1/TAOK3/TGFB2/TNFRSF10B/TPD52L1/XRCC5/XRCC6/ZNF622",74
"GO:0051924","regulation of calcium ion transport","74/3836","258/18986",0.286821705426357,1.41960294557477,3.41460887237361,0.000664743565284685,0.00733633312710258,0.00554369892047839,"ABL1/AFG3L2/AHNAK/AKAP5/AKAP6/ANK2/APLNR/ASPH/ATG5/ATP1A2/ATP1B1/ATP2B1/BCL2/BIN1/CACNA1D/CACNA2D1/CACNB2/CACNB4/CALM1/CAMK2A/CAMK2B/CAMK2D/CAV1/CD84/CORO1A/CRH/CTNNB1/CX3CL1/CXCL10/CXCR4/DRD1/EHD3/EPB41/FKBP1B/FYN/GEM/GNB5/GPER1/GRIN1/GSTO1/HES1/HOMER1/HPCA/HSPA2/HTT/JPH3/LGALS3/MYLK/P2RX7/PDE4D/PLCG1/PLN/PLP1/PPP3CA/PPP3CB/PPP3R1/PRKCE/PRNP/RGS4/RYR2/SLC8A1/SLN/SNCA/SPG11/SUMO1/THY1/TMEM38A/TMX1/TRPC1/TSPAN13/UBASH3B/UBQLN1/UBR3/VDAC1",74
"GO:0051492","regulation of stress fiber assembly","33/3836","95/18986",0.347368421052632,1.71927446353109,3.53644781586585,0.000665881077229876,0.00733633312710258,0.00554369892047839,"ABL1/ALMS1/ARHGEF10/ARHGEF10L/BAG4/CCDC88A/CDC42/CLASP2/DLC1/FERMT2/ITGB1BP1/LPAR1/MET/MKKS/MTOR/PAK1/PFN2/PPFIA1/PPM1E/PXN/RAC1/RAPGEF3/RGCC/RHPN2/ROCK1/S1PR1/STMN1/TGFBR1/TJP1/TMEFF2/TPM1/TTC8/WASF2",33
"GO:0032869","cellular response to insulin stimulus","63/3836","213/18986",0.295774647887324,1.46391487611802,3.42609612952348,0.000682348042425676,0.00750014636300689,0.00566748436523797,"AP3S1/APPL1/ATP2B1/BLVRB/C2CD5/CFLAR/COL6A1/CPEB1/CUL3/EIF4EBP2/FOXO1/GKAP1/GOT1/GPLD1/GRB14/GSK3B/HDAC9/IGF1R/INSIG2/IRS2/KANK1/KAT2B/LPIN1/LPIN2/MAPK1/MTOR/MYO1C/MYO5A/NDEL1/NUCKS1/OGT/PAX6/PCK1/PDK4/PID1/PIK3C2A/PIP4K2B/PKM/PRKCB/PRKCZ/PTPN2/RAB13/RAB31/RARRES2/RBX1/RELA/RHOQ/SGCB/SH2B2/SLC27A4/SMARCC1/SOCS3/SOCS7/SORBS1/SORL1/SP1/SRD5A1/STAT1/SYAP1/USO1/VAMP2/XBP1/ZFP36L1",63
"GO:0003197","endocardial cushion development","21/3836","52/18986",0.403846153846154,1.99880685008422,3.62911124614302,0.000683129802025699,0.00750014636300689,0.00566748436523797,"ACVRL1/APLNR/BMP7/BMPR1A/BMPR2/CITED2/CRELD1/DCHS1/ERBB3/FOXF1/HEY1/HEY2/MDM4/MSX1/NOTCH1/ROBO2/SMAD2/SOX9/TBX3/TGFB2/TGFBR1",21
"GO:0006816","calcium ion transport","118/3836","445/18986",0.265168539325843,1.3124321917728,3.35588822731943,0.000688538753439855,0.00754638473770081,0.00570242438546802,"ABL1/AFG3L2/AHNAK/AKAP5/AKAP6/ANK2/ANO6/ANXA6/APLNR/ASPH/ATG5/ATP1A2/ATP1B1/ATP2A2/ATP2B1/ATP2B2/ATP2B3/ATP2B4/ATP2C1/BCL2/BIN1/CACNA1B/CACNA1D/CACNA1E/CACNA2D1/CACNA2D3/CACNB2/CACNB4/CACNG3/CALM1/CAMK2A/CAMK2B/CAMK2D/CAV1/CD84/CDK5/CHERP/CORO1A/CRH/CTNNB1/CX3CL1/CXCL10/CXCR4/DNM1L/DRD1/EDNRB/EHD3/EPB41/FGF2/FKBP1B/FYN/GEM/GHITM/GJA4/GNB5/GPER1/GPM6A/GRIN1/GRIN2A/GRIN3A/GSTO1/HES1/HOMER1/HPCA/HSPA2/HSPA9/HTR2A/HTR2C/HTT/ITGAV/ITPR1/ITPR2/JPH3/LGALS3/MICU1/MYLK/NALCN/NCS1/ORAI2/ORAI3/P2RX7/PDE4D/PLCB1/PLCE1/PLCG1/PLN/PLP1/PMPCB/PPP3CA/PPP3CB/PPP3R1/PRKCB/PRKCE/PRNP/PTPRC/RGS4/RYR2/RYR3/SLC24A2/SLC24A3/SLC25A23/SLC35G1/SLC8A1/SLC8A2/SLC8A3/SLN/SNCA/SPG11/SUMO1/THY1/TMEM38A/TMX1/TRPC1/TSPAN13/UBASH3B/UBQLN1/UBR3/VDAC1",118
"GO:0061951","establishment of protein localization to plasma membrane","25/3836","66/18986",0.378787878787879,1.87478275981926,3.58220058685432,0.000691817975539556,0.00756916125321229,0.00571963545566694,"ACSL3/AKAP5/ANK3/ATP2C1/ATP6AP1/CNST/CSK/GGA3/KIF13A/LRRC7/LYPLA1/MACF1/NSF/NSG1/OPTN/PREPL/RAB11A/RAB11FIP3/RAB31/SCRIB/SORL1/SPTBN1/VAMP2/VPS35/ZDHHC2",25
"GO:1903432","regulation of TORC1 signaling","34/3836","99/18986",0.343434343434343,1.69980303556946,3.51277402479853,0.000702909255726988,0.00765564582233628,0.00578498750609653,"C9orf72/CSNK1A1/CUL3/EP300/FLCN/FNIP2/GPR155/LAMTOR2/LAMTOR3/LAMTOR4/LAMTOR5/MIOS/NLK/NPRL2/OGT/PIH1D1/PRKACB/RBX1/RHEB/RRAGA/RRAGB/RRAGC/SAR1A/SEH1L/SIK3/STAMBPL1/STK11/SZT2/TBK1/UBE2N/UBE2W/UBE3A/USP4/YWHAZ",34
"GO:0014044","Schwann cell development","18/3836","42/18986",0.428571428571429,2.12118277968122,3.66018894547494,0.000704581811639962,0.00765564582233628,0.00578498750609653,"ARHGEF10/CDK5/COL6A1/DICER1/ERBB3/ITGB4/LAMB2/MAP2K1/MAPK1/NDRG1/NTRK2/PARD3/POU3F2/PPP3R1/SIRT2/SKI/SLC25A46/SOD1",18
"GO:0045454","cell redox homeostasis","18/3836","42/18986",0.428571428571429,2.12118277968122,3.66018894547494,0.000704581811639962,0.00765564582233628,0.00578498750609653,"APEX1/BOLA3/CHD6/GLRX2/GLRX3/GLRX5/HVCN1/NNT/NQO1/PRDX1/PRDX2/PRDX3/PRDX4/PRDX5/PRDX6/SLC11A1/TXN/TXNRD1",18
"GO:0060421","positive regulation of heart growth","18/3836","42/18986",0.428571428571429,2.12118277968122,3.66018894547494,0.000704581811639962,0.00765564582233628,0.00578498750609653,"ACACB/AKAP6/BASP1/BMPR1A/ERBB4/FGF2/FGF9/FGFR1/FGFR2/HEY2/IGF1/MEF2C/NOTCH1/NRG1/PARP2/TGFBR3/YAP1/ZFPM2",18
"GO:0007030","Golgi organization","49/3836","157/18986",0.312101910828025,1.54472546375936,3.44867413103996,0.000708889672034474,0.00768263942639104,0.00580538521855937,"ARHGAP21/ARL1/ATP8B1/BAG5/BET1/CDC42/CLASP2/COG1/COG3/COG5/COG6/CSNK1A1/DYM/DYNC2H1/EHD3/FAM174B/GCC2/GOLGA5/GOLGB1/HACE1/HOOK1/HTT/HUWE1/LRRK2/MAP2K1/MAPK1/NSFL1C/OPTN/PDCD10/PRMT5/RAB1A/RAB2A/RAB6B/SEC22B/SEC23IP/SYNE1/TJAP1/TMED10/TMED3/TMED4/TRAPPC12/UBXN2A/USO1/VCPIP1/VPS13B/VPS51/VRK1/VTI1A/YWHAZ",49
"GO:0043087","regulation of GTPase activity","58/3836","193/18986",0.300518134715026,1.48739241545868,3.42450376351571,0.000709504307546745,0.00768263942639104,0.00580538521855937,"ADCYAP1/ALS2/ARHGEF10/CHN1/DENND1B/DOCK9/DVL2/ECT2/EFNA5/EPHA4/EPHA5/EVI5/FERMT2/FGD4/GNB5/GPSM1/GSK3B/ITGA6/ITGB1/ITGB1BP1/LRRK2/MAP4K4/MAPRE2/MET/NDEL1/NET1/NGEF/NTRK2/NTRK3/PIN1/PKP4/PLXNB1/PLXNB2/RALBP1/RALGAPB/RAP1A/RAP1GDS1/RAPGEF3/RASGRF1/RGS1/RGS7/RGS8/RTN4R/SCRIB/SGSM3/SIPA1L1/SLC27A4/SOD1/SRGAP2/STMN1/STMN3/TBC1D30/TGM2/THY1/TIAM1/TIAM2/WNK1/ZC3H15",58
"GO:0045669","positive regulation of osteoblast differentiation","28/3836","77/18986",0.363636363636364,1.79979144942649,3.53855639937029,0.000730720362098984,0.0078987988369602,0.00596872604159213,"BMP7/BMPR1A/BMPR1B/BMPR2/CEBPB/CEBPD/CLIC1/CTNNB1/DDR2/FERMT2/FGF2/GLI3/HGF/IFITM1/IGF1/IL6R/IL6ST/JUND/LTF/MEF2C/NELL1/PPP3CA/SCUBE3/SMAD1/SMAD5/WWTR1/YAP1/ZHX3",28
